Starter_Name,starter_Canonical_SMILES,Canonical_SMILES
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@H]2O[C@]21O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1CO[C@@H]2[C@@H]1Oc1nc3c(nc(CO)n32)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]12Oc3nc4c(ncn4[C@@H]1O[C@H](COCO)[C@H]2O)c(=O)[nH]3
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@]23O[C@@H]([C@H]2OCO)[C@@H](CO)O3)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]1(COCO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(O)O[C@@H]21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@H](CO)[C@@]2(OCO)O[C@H]21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@]3(OCO)O[C@@H]23)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@@H]2O[C@H](COC=O)[C@@H](O)[C@H]2O)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@H]1[C@@H](OC=O)[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@H]1CO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]2O[C@]12OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]12O[C@H](COCO)[C@@H](Oc3nc4c(=O)[nH]cnc4n31)[C@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(OCO)[C@@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@@H]2CO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@]2(CO2)[C@@H](OCO)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(O)[C@H]2CO[C@@]1(n1cnc3c(=O)[nH]cnc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(OC=O)[C@@H](CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OCc1nc2c(nc3n2[C@@H]2OC[C@@H](O3)[C@H]2O)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@H]2O[C@H]1[C@@](CO)(n1cnc3c(=O)[nH]cnc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@@]2(CO2)[C@@H](OCO)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2OC=O)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OCc1nc2c(nc3n2[C@@H]2OC[C@@H](O)[C@H]2O3)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]12CO[C@@H](n3cnc4c(=O)[nH]cnc43)[C@]1(O)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(OCO)[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)(CO)O[C@@H]1CO[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC1O[C@](COC=O)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(OCO)[C@]12O[C@@H]([C@H](n3cnc4c(=O)[nH]cnc43)O1)[C@@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OCc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@H]2O[C@@H]1[C@@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@H]2CO[C@@]1(n1cnc3c(=O)[nH]c(CO)nc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]12O[C@H](COCO)[C@@H](O)[C@H]1Oc1nc3c(=O)[nH]cnc3n12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]12OC[C@@H](O)[C@H]1Oc1nc3c(=O)[nH]cnc3n12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)n1cnc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@]12OC[C@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@]12O[C@@H]([C@H]1O)[C@@H](COCO)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@@H]2OC2O[C@]1(CO)n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@H]1[C@H]2Oc3nc4c(=O)[nH]cnc4n3[C@@H]2O[C@@H]1CO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@H]1O[C@](COC=O)(n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](C2CO2)[C@@H](OCO)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(nc3n2[C@@H]2O[C@H](COCO)[C@@H](O3)[C@H]2O)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC1O[C@@H]2CO[C@]1(n1cnc3c(=O)[nH]cnc31)[C@@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC(=O)O[C@@H]1[C@H](O)[C@@H](C)O[C@H]1n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@@H]2O[C@H]2O[C@]1(CO)n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OCc1nc2c(=O)[nH]cnc2n1[C@@H]1OC[C@H]2O[C@]21O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](OC=O)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@]2(O)[C@@H]3OCO)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@@H]2CO[C@@]2(O)[C@H]1OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(OCO)[C@H]1O[C@@H]2[C@H](O)[C@@H]1Oc1nc3c(ncn32)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OCc1nc2c(=O)[nH]cnc2n1[C@@H]1OC[C@@]2(O)O[C@@H]12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@H]1[C@H](n2cnc3c(=O)[nH]cnc32)O[C@@]2(CO2)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@@]1(CO)OC[C@@H](O)[C@H]1OC=O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@H]1[C@H]2OC[C@]1(CO)Oc1nc3c(ncn32)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]1(COC=O)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@@H]2O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@@]1(CO)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1CO[C@@]2(COc3nc4c(=O)[nH]cnc4n32)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CO[C@@H]1[C@H](OC=O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]12O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@H](CO)[C@H]2OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@@H]2O[C@H]2O[C@H]1n1cnc2c(=O)[nH]c(CO)nc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@]12CO[C@@](n3cnc4c(=O)[nH]cnc43)(CO1)[C@@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@]12O[C@@H]1[C@@H](CO)O[C@H]2n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1nc(CO)n2[C@@H]1OC[C@H]2OC(O)CO[C@@H]12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1CO[C@@]2(CO)[C@@H]1Oc1nc3c(=O)[nH]cnc3n12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@@H]2O[C@@H]3CO[C@@]3(O)[C@H]2OCO)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@H]1O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]12O[C@H]1O[C@@H](n1cnc3c(=O)[nH]cnc31)[C@@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1OC[C@]2(CO)OCC(O)O[C@@H]12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@H]2C(O)O[C@H]2[C@H]1OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@@H]2O[C@]1(n1cnc3c(=O)[nH]cnc31)O[C@@H]2CO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]12OC(O)[C@@H](O[C@H]1n1cnc3c(=O)[nH]cnc31)[C@H]2OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@]23O[C@@H]([C@H]2O)[C@@H](COCO)O3)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@]1(CO)[C@H]2CO[C@H]1n1c(nc3c(=O)[nH]cnc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]12Oc3nc4c(=O)[nH]cnc4n3[C@@H]1O[C@H](COCO)[C@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@@]1(CO)OC[C@@H](OC=O)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2O[C@@H]1[C@@H]2OC(O)CCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@H]1[C@@H](O)[C@H]2O[C@@H]1COc1nc3c(=O)[nH]cnc3n12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@H](O)CO[C@@]12COc1nc3c(ncn32)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@H]1[C@H]2OC[C@H]1Oc1nc3c(=O)[nH]c(CO)nc3n12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@H](O)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC1(O)O[C@@H]2[C@H](OCO)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OCc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@H]2O[C@H]2[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]12O[C@@H](n3cnc4c(=O)[nH]cnc43)[C@H](OC1O)[C@@H]2OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC2O[C@H]2[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(OCO)[C@H]2CO[C@@]1(O)[C@H](n1cnc3c(=O)[nH]cnc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(OCO)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@H](O2)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@H]2CO[C@@]1(n1c(CO)nc3c(=O)[nH]cnc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@]12CO[C@@H]([C@H]1O)[C@@H](COCO)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]1(n2cnc3c(=O)[nH]cnc32)OC[C@@]2(O)O[C@H]21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(O)[C@H](OCO)[C@H]2COc3nc4c(ncn4[C@@H]1O2)c(=O)[nH]3
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]c3nc2n1[C@@H]1O[C@H](CO)[C@@H](OCO)[C@H]1O3
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@@H]2C(O)O[C@@H]1[C@@H]2OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]c3nc2n1[C@@H]1O[C@H](CO3)[C@@H](O)[C@H]1OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]1(COCO)O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@@H]2[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@]12OC[C@@H](O1)[C@H]2OC(O)CCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(O)[C@H](OCO)[C@H]2COc3nc4c(=O)[nH]cnc4n3[C@@H]1O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(O)[C@@H]2O[C@@]2(COCO)O[C@H]1n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]12CO[C@](n3cnc4c(=O)[nH]cnc43)(O1)[C@H](O)[C@@H]2OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC1O[C@]2(OCO)[C@H](O)[C@@H]1O[C@H]2n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@@]12Oc3nc4c(ncn4[C@@H]1OC[C@H]2O)c(=O)[nH]3
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1OC2(COC2)[C@@H](O)[C@H]1OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(O)[C@H](OCO)[C@]2(CO2)O[C@H]1n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2O[C@H]2[C@H]1OC(O)CCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@]12COC[C@@H](O1)[C@@H](OCO)[C@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OCc1nc2c(=O)[nH]cnc2n1[C@@]12OC[C@@H](O)[C@H]1O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]cnc2n1[C@@H]1O[C@]2(COCO)O[C@@H]1[C@@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,COC(=O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1OC
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@@H]2O[C@]3(COCO)O[C@@H]2[C@@H]3O)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]1(OCO)[C@H]2O[C@@]1(CO)O[C@H]2n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(nc3n2[C@@H]2O[C@H](CO)[C@@H](OCO)[C@H]2O3)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2C(O)CO[C@H]2[C@H]1OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2C(OCO)CO[C@H]2[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1[C@H](O)[C@@H](C=O)O[C@H]1n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)OCC1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(=O)[nH]c3nc2n1[C@@H]1O[C@H](CO3)[C@@H](OCO)[C@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@]2(COCO)CO[C@@H]1[C@@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(n2cnc3c(=O)[nH]cnc32)O[C@@H]2C(O)O[C@@H]1[C@@H]2OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(=O)C(O)[C@H]1O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@H](O)[C@@H]1O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OC[C@]12CO[C@H]([C@@H]1O)n1c(nc3c(=O)[nH]cnc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]c2nc3c1ncn3[C@@H]1O[C@H](CO)[C@@H](OC2)[C@H]1OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]1(CO)O[C@@H](n2cnc3c(=O)[nH]cnc32)[C@]2(OCO)O[C@@H]21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]c(CO)nc2c1ncn2[C@@H]1OC[C@H]2OC(O)CO[C@@H]12
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=C(CO)[C@@H]1[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(=O)[nH]cnc21
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@]1(OCO)[C@H](O)[C@H]2CO[C@]1(n1cnc3c(=O)[nH]cnc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)O[C@@H]1C2O[C@H]1[C@@](CO)(n1cnc3c(=O)[nH]cnc31)O2
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]1(CO)O[C@@]2(n3cnc4c(=O)[nH]cnc43)O[C@H]1[C@H]2OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Cc1nc2c(ncn2[C@@H]2O[C@]3(CO)O[C@@H]2[C@@H]3OCO)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,CC(O)OCc1nc2c(ncn2[C@@]23OC[C@@H](O)[C@H]2O3)c(=O)[nH]1
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]12O[C@H](COc3nc4c(=O)[nH]cnc4n31)[C@@H](O)[C@H]2OCO
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C[C@@]12OC(OCO)[C@@H](O[C@H]1n1cnc3c(=O)[nH]cnc31)[C@H]2O
Inosine,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@@H]2COC(O)CO[C@@H]1[C@@H]2O
